3 MARH;19:35:00-20:25:00;Lab. de Química Ambiental 01;Segunda-feira;Estatística;Prof. Dra. Nanci de Oliveira
3 MARH;20:25:00-21:25:00;Lab. de Química Ambiental 01;Segunda-feira;Estatística;Prof. Dra. Nanci de Oliveira
3 MARH;21:25:00-22:15:00;Lab. de Química Ambiental 01;Segunda-feira;Estatística;Prof. Dra. Nanci de Oliveira
3 MARH;22:15:00-23:05:00;Lab. de Química Ambiental 01;Segunda-feira;Estatística;Prof. Dra. Nanci de Oliveira
3 MARH;18:45:00-19:35:00;Lab. de Química Ambiental 01;Terça-feira;Gestão da Qualidade;Prof. Dr. Renato Mortin
3 MARH;19:35:00-20:25:00;Lab. de Química Ambiental 01;Terça-feira;Gestão da Qualidade;Prof. Dr. Renato Mortin
3 MARH;20:25:00-21:25:00;Lab. de Química Ambiental 01;Terça-feira;Limnologia;Prof. Dra. Vivian Hyodo
3 MARH;21:25:00-22:15:00;Lab. de Química Ambiental 01;Terça-feira;Inglês III;Prof. Esp. Marcelo Augusto Sudo
3 MARH;22:15:00-23:05:00;Lab. de Química Ambiental 01;Terça-feira;Inglês III;Prof. Esp. Marcelo Augusto Sudo
3 MARH;18:45:00-19:35:00;Lab. de Química Ambiental 01;Quarta-feira;Saneamento Ambiental I;Prof. Dra. Vivian Hyodo
3 MARH;19:35:00-20:25:00;Lab. de Química Ambiental 01;Quarta-feira;Saneamento Ambiental I;Prof. Dra. Vivian Hyodo
3 MARH;20:25:00-21:25:00;Lab. de Química Ambiental 01;Quarta-feira;Limnologia;Prof. Dra. Vivian Hyodo
3 MARH;21:25:00-22:15:00;Lab. de Química Ambiental 01;Quarta-feira;Limnologia;Prof. Dra. Vivian Hyodo
3 MARH;22:15:00-23:05:00;Lab. de Química Ambiental 01;Quarta-feira;Limnologia;Prof. Dra. Vivian Hyodo
3 MARH;18:45:00-19:35:00;Lab. de Química Ambiental 01;Quinta-feira;Hidráulica Fluvial;Prof. Me. Paulo José Maria Filho
3 MARH;19:35:00-20:25:00;Lab. de Química Ambiental 01;Quinta-feira;Hidráulica Fluvial;Prof. Me. Paulo José Maria Filho
3 MARH;20:25:00-21:25:00;Lab. de Química Ambiental 01;Quinta-feira;Hidráulica Fluvial;Prof. Me. Paulo José Maria Filho
3 MARH;21:25:00-22:15:00;Lab. de Química Ambiental 01;Quinta-feira;Saneamento Ambiental I;Prof. Dra. Vivian Hyodo
3 MARH;22:15:00-23:05:00;Lab. de Química Ambiental 01;Quinta-feira;Saneamento Ambiental I;Prof. Dra. Vivian Hyodo
3 MARH;19:35:00-20:25:00;Lab. de Química Ambiental 01;Sexta-feira;Planejamento e Conservação Ambiental;Prof. Me. Gerson Freitas Júnior
3 MARH;20:25:00-21:25:00;Lab. de Química Ambiental 01;Sexta-feira;Planejamento e Conservação Ambiental;Prof. Me. Gerson Freitas Júnior
3 MARH;21:25:00-22:15:00;Lab. de Química Ambiental 01;Sexta-feira;IPDI;Prof. Dr. Daniel
3 MARH;22:15:00-23:05:00;Lab. de Química Ambiental 01;Sexta-feira;IPDI;Prof. Dr. Daniel
5 MARH;07:30:00-08:20:00;Lab. de Química Ambiental 01;Segunda-feira;Legislação Ambiental;Prof. Me. Kenji Taniguchi
5 MARH;08:20:00-09:10:00;Lab. de Química Ambiental 01;Segunda-feira;Legislação Ambiental;Prof. Me. Kenji Taniguchi
5 MARH;09:20:00-10:10:00;Lab. de Química Ambiental 01;Segunda-feira;Legislação Ambiental;Prof. Me. Kenji Taniguchi
5 MARH;10:10:00-11:00:00;Lab. de Química Ambiental 01;Segunda-feira;Legislação Ambiental;Prof. Me. Kenji Taniguchi
5 MARH;11:10:00-12:00:00;Lab. de Química Ambiental 01;Segunda-feira;Águas Subterrâneas;Prof. MSc. Luiz Sérgio Gonçalves Aguiar
5 MARH;12:00:00-12:50:00;Lab. de Química Ambiental 01;Segunda-feira;Águas Subterrâneas;Prof. MSc. Luiz Sérgio Gonçalves Aguiar
5 MARH;07:30:00-08:20:00;Lab. de Química Ambiental 01;Quarta-feira;Planejamento e Gestão Urbana;Prof. M. Sc. Mario Sérgio Soléo Scalambrino
5 MARH;08:20:00-09:10:00;Lab. de Química Ambiental 01;Quarta-feira;Planejamento e Gestão Urbana;Prof. M. Sc. Mario Sérgio Soléo Scalambrino
5 MARH;09:20:00-10:10:00;Lab. de Química Ambiental 01;Quarta-feira;Planejamento e Gestão Urbana;Prof. M. Sc. Mario Sérgio Soléo Scalambrino
5 MARH;10:10:00-11:00:00;Lab. de Química Ambiental 01;Quarta-feira;Planejamento e Gestão Urbana;Prof. M. Sc. Mario Sérgio Soléo Scalambrino
